original	polished	Count
H:gin Puuseppäin A.-Y.	h gin puuseppäin y	1
[Suomen sahateollisuustyöväen liitto]	suomen sahateollisuustyöväen liitto	1
Suomalaisluterilainen kustannusliike	suomalaisluterilainen kustannusliike	1
J. Heikinheimon kirjakauppa, jakaja	heikinheimon kirjakauppa jakaja	1
Työv. kp	työv kp	1
Keskustoimikunta	keskustoimikunta	1
Piispain kokous	piispain kokous	1
[Kuopion luonnon ystäväin yhdistys]	kuopion luonnon ystäväin yhdistys	1
Savon Työväen sanomalehti-osuuskunta	savon työväen sanomalehti osuuskunta	1
Kustannus-oy. Kansa	kustannus oy kansa	1
H. H.	h h	1
Pyhin Hallitseva Synoodi	pyhin hallitseva synoodi	1
Oulun agitatsionipiiritoimikunta	oulun agitatsionipiiritoimikunta	1
Suomen maatieteellinen yhdistys	suomen maatieteellinen yhdistys	1
Hartausviikon toimikunta	hartausviikon toimikunta	1
Kustannus-oy. Aikain Wartija	kustannus oy aikain wartija	1
Suomen Kristillinen Ylioppilasliitto	suomen kristillinen ylioppilasliitto	1
Suomen höyrylaiva	suomen höyrylaiva	1
Suomen yleinen hammas- ja suuhoitoa edistävä yhdistys	suomen yleinen hammas suuhoitoa edistävä yhdistys	1
K-S. työv.sanomalehti osuuskunta	k s työv sanomalehti osuuskunta	1
Sortavalan diakonitarlaitos	sortavalan diakonitarlaitos	1
G. E. Jansson & Kumpp. kirjapaino, jakaja	e jansson kumpp kirjapaino jakaja	1
Pohjanmaan kirjateollisuus	pohjanmaan kirjateollisuus	1
Mikkelin työväen sanomalehti osuuskunta	mikkelin työväen sanomalehti osuuskunta	1
Tilma Hainari	tilma hainari	1
Felix Hyrske	felix hyrske	1
Tyyni Nylund	tyyni nylund	1
Adolf Nylund	adolf nylund	1
Uuden Suomettaren oy	uuden suomettaren oy	1
[Kuusamon työväenyhdistys]	kuusamon työväenyhdistys	1
[Sosialidemokratinen raittiusliitto]	sosialidemokratinen raittiusliitto	1
[Sosialidemokratinen piiritoimikunta]	sosialidemokratinen piiritoimikunta	1
[Sortavalan rovastikunta]	sortavalan rovastikunta	1
Helsingin sos.-dem. kunnallistoimikunta	helsingin sos dem kunnallistoimikunta	1
Uusi Aura	uusi aura	1
[Vähänkyrön osuuskauppa]	vähänkyrön osuuskauppa	1
Tietosanakirja-oy	tietosanakirja oy	1
Hämeenlinnan kaupunki	hämeenlinnan kaupunki	1
Kustannus-oy. Herättäjä	kustannus oy herättäjä	1
Maanviljelystaloudelline koelaitos Suomessa	maanviljelystaloudelline koelaitos suomessa	1
Suomen maanvilhelys-taloudellinen koelaitos	suomen maanvilhelys taloudellinen koelaitos	1
Tampereen terveyslautakunta	tampereen terveyslautakunta	1
Helsingin uusi kirjapaino, levittäjä	helsingin uusi kirjapaino levittäjä	1
Kokoomuspuolueen piiritoimikunta	kokoomuspuolueen piiritoimikunta	1
Maanviljelystaloudellinen koelaitos Suomessa	maanviljelystaloudellinen koelaitos suomessa	1
Suomen Maanviljelystaloudellinen Koelaitos	suomen maanviljelystaloudellinen koelaitos	1
Johannes Granö	johannes granö	1
Henkivakuutusoy. Salama	henkivakuutusoy salama	1
Kirja kustantamo Into	kirja kustantamo into	1
Suom. sosialistiset kustannusyhtiöt	suom sosialistiset kustannusyhtiöt	1
Itä-Suomen kirjapaino	itä suomen kirjapaino	1
Työwäen Sanomalehti-Osakeyhtiö	työwäen sanomalehti osakeyhtiö	1
Pietari Brofeldt	pietari brofeldt	1
[Pohjois-Hämeen nuorisoseurain liitto]	pohjois hämeen nuorisoseurain liitto	1
Eduskunnan kirjasto, jakaja	eduskunnan kirjasto jakaja	1
Runehjelmin kustantamo	runehjelmin kustantamo	1
Oulun nuorisoseurakunta	oulun nuorisoseurakunta	1
Kirjapaino Sanan valta, jakaja	kirjapaino sanan valta jakaja	1
Pohjolan kustannus-osakeyhtiö	pohjolan kustannus osakeyhtiö	1
Vartio-tornin raamattu- ja traktaattiseura	vartio tornin raamattu traktaattiseura	1
Minnesota Loyalty Lyceum, julkaisija	minnesota loyalty lyceum julkaisija	1
[Elon r.l.]	elon r l	1
[Lahden osuuskauppa r.l.]	lahden osuuskauppa r l	1
Helsingin kirjakauppa, levittäjä	helsingin kirjakauppa levittäjä	1
A. Karell'in kp	karell'in kp	1
Anna Kurimo	anna kurimo	1
Kirkollinen Sisälähetys	kirkollinen sisälähetys	1
Hjalmar Renvall	hjalmar renvall	1
H. Haapaniemi	h haapaniemi	1
Metsänhoito Ylioppilasyhdistys 'Metsämiehet'	metsänhoito ylioppilasyhdistys 'metsämiehet'	1
Evankelinen lähetystyö	evankelinen lähetystyö	1
[Kotkan ajuriyhdistys]	kotkan ajuriyhdistys	1
Carl Päiviö ja Gusti Alonen y.m.	carl päiviö gusti alonen y m	1
Liikemiesherätystyö Suomessa	liikemiesherätystyö suomessa	1
Karjalan ylendys-seura	karjalan ylendys seura	1
Amerikan suomalaiset sosialistiset kustannusyhtiöt	amerikan suomalaiset sosialistiset kustannusyhtiöt	1
N. M. K. Y. ja N. K. Y. liitto, jakaja	n m k y n k y liitto jakaja	1
Rakentajain kustannusosakeyhtiö	rakentajain kustannusosakeyhtiö	1
Tampereen Teknillinen Seura	tampereen teknillinen seura	1
Ilmoittaja sanomalehden ja kustannusliikkeen kp.	ilmoittaja sanomalehden kustannusliikkeen kp	1
Suomen Kuuromykkäin Liitto	suomen kuuromykkäin liitto	1
Tampereen työväen Sanomalehti	tampereen työväen sanomalehti	1
Finnish American Publishing	finnish american publishing	1
Suomen ev.-luth. pyhäkouluyhdistys	suomen ev luth pyhäkouluyhdistys	1
Savon Työväen Sanomalehti- ja Kirjapaino-Osuuskunta	savon työväen sanomalehti kirjapaino osuuskunta	1
Siirtolaisten ko.	siirtolaisten ko	1
Suomen Kirkon Sisälähetysseura	suomen kirkon sisälähetysseura	1
[Pursiseura Maininki]	pursiseura maininki	1
[Punkalaitumen osuuskauppa]	punkalaitumen osuuskauppa	1
Akseli Skutnabb	akseli skutnabb	1
Sydän Suomen kp.	sydän suomen kp	1
Yleinen kustannustoimisto	yleinen kustannustoimisto	1
[Rantsilan kunta]	rantsilan kunta	1
[Uuraansaaren osuuskauppa]	uuraansaaren osuuskauppa	1
Turun suomalainen yliopistoseura	turun suomalainen yliopistoseura	1
Helsingin kaupungin muonitustoimikunta	helsingin kaupungin muonitustoimikunta	1
Suomalainen ooppera	suomalainen ooppera	1
V. Kosonen :;Suomen työväen sanomalehti-osuuskunta, jakaja	v kosonen suomen työväen sanomalehti osuuskunta jakaja	1
Suomen luth.-evank. yhdistys	suomen luth evank yhdistys	1
Kustannusoy Kansa	kustannusoy kansa	1
Valmistava toimikunta	valmistava toimikunta	1
'Kansan ystävät'	'kansan ystävät'	1
Sos.-dem. nuorisoliiton toimikunta	sos dem nuorisoliiton toimikunta	1
Oulun sos.-dem. nuoriso-osasto	oulun sos dem nuoriso osasto	1
Suomen voimistelu- ja urheiluliitto	suomen voimistelu urheiluliitto	1
Joensuun näytelmäseura	joensuun näytelmäseura	1
Suomen vapaan lähetyksen kustannustoimisto	suomen vapaan lähetyksen kustannustoimisto	1
Pohjois-Karjalan maanviljelysseuran johtokunta	pohjois karjalan maanviljelysseuran johtokunta	1
[Tuusulan kansanopisto]	tuusulan kansanopisto	1
Workers Socialist Publishing Co.	workers socialist publishing co	1
Suomen apteekkariyhdistys	suomen apteekkariyhdistys	1
Helilän kauppaosuuskunta r. l., julkaisija	helilän kauppaosuuskunta r l julkaisija	1
Aksel Andersin	aksel andersin	1
Belgian avustusrahasto	belgian avustusrahasto	1
[Kivennavan osuuskauppa]	kivennavan osuuskauppa	1
Helsingin suom. kirjakauppa, jakaja	helsingin suom kirjakauppa jakaja	1
Urheilijain kustannus-osakeyhtiö	urheilijain kustannus osakeyhtiö	1
Suomen Wiikkolehden toimisto, jakaja	suomen wiikkolehden toimisto jakaja	1
Ph. U. Strengberg & C:os	ph u strengberg c os	1
[Palovakuutus-osakeyhtiö Pohjola]	palovakuutus osakeyhtiö pohjola	1
Helsingin Suomalainen kirjakauppa, levittäjä	helsingin suomalainen kirjakauppa levittäjä	1
Suomalainen kirjakauppa, jakaja	suomalainen kirjakauppa jakaja	1
Perä-Pohjolan ja Lapin Kotiseutuyhdistys	perä pohjolan lapin kotiseutuyhdistys	1
[Suomalainen kalustokauppa P. Sidorow]	suomalainen kalustokauppa p sidorow	1
Naisten ääni	naisten ääni	1
Savon Työväen Sanomalehti- ja Kirjapaino-osuuskunta	savon työväen sanomalehti kirjapaino osuuskunta	1
[Tampereen kirjaltajayhdistys]	tampereen kirjaltajayhdistys	1
Oman Kannan kirjapaino	oman kannan kirjapaino	1
Suomen sos. kustannusyhtiö	suomen sos kustannusyhtiö	1
[Korian osuuskauppa]	korian osuuskauppa	1
Kirjankustantamo Into	kirjankustantamo into	1
Emma Hedman	emma hedman	1
Helsingin Kustannuoy.	helsingin kustannuoy	1
Aikakauskirja Spiritisti	aikakauskirja spiritisti	1
Suom.-amer kustannusyhtiö	suom amer kustannusyhtiö	1
Toivon Tähti, jakaja	toivon tähti jakaja	1
Kirja-Aitta, jakaja	kirja aitta jakaja	1
Kustannus-oy. Valonvalta	kustannus oy valonvalta	1
Suomen vapaalähetys	suomen vapaalähetys	1
P. J. Bögelund valokuvaustarpeisto	p bögelund valokuvaustarpeisto	1
Tr. o. tidn.-ab.	tr o tidn ab	1
[Suomalainen tiedeakatemia]	suomalainen tiedeakatemia	1
[Voikan puutyöntekijäin ammattiosasto]	voikan puutyöntekijäin ammattiosasto	1
Helsingin maalaiskunta	helsingin maalaiskunta	1
[Suomen osuusmeijerit]	suomen osuusmeijerit	1
[Osuuskauppojen palvelushenkilöiden liitto]	osuuskauppojen palvelushenkilöiden liitto	1
[Terveyshoitolautakunta]	terveyshoitolautakunta	1
[Suomen osuuskauppojen liikkeenhoitajien ammattiyhdistys]	suomen osuuskauppojen liikkeenhoitajien ammattiyhdistys	1
[Kuopion nuorten kristittyjen C. E. yhdistys]	kuopion nuorten kristittyjen c e yhdistys	1
[Nuorsuomalainen puolue]	nuorsuomalainen puolue	1
Kansan lehden kirjakauppa	kansan lehden kirjakauppa	1
Pelastusarmeijan kansainvälinen päämaja	pelastusarmeijan kansainvälinen päämaja	1
Koulutarpeiden keskusliike-oy	koulutarpeiden keskusliike oy	1
Kustannusoy. Aikain Vartija	kustannusoy aikain vartija	1
Lännen Co-op. kustannusyhtiö	lännen co op kustannusyhtiö	1
Helsingin Kirjakauppa-oy	helsingin kirjakauppa oy	1
Kaskisten kp.	kaskisten kp	1
Urheilijain kustannusoy.	urheilijain kustannusoy	1
Suom. kirj. seuran kp.	suom kirj seuran kp	1
Osuuskunta Visa r. l.	osuuskunta visa r l	1
[Keski-Savon kansanopisto]	keski savon kansanopisto	1
Maataloustuottajain valtuuskunta	maataloustuottajain valtuuskunta	1
[Helluntaiherätys]	helluntaiherätys	1
Olànin kirjapaino yhtiön kirjapaino, jakaja	olànin kirjapaino yhtiön kirjapaino jakaja	1
Suomen höyrylaiva-oy	suomen höyrylaiva oy	1
Isak Julinin kustannuskiike	isak julinin kustannuskiike	1
Työkansan kirjap.-yhtiö	työkansan kirjap yhtiö	1
Yhdistys yleisten uittoetujen valvomista varten	yhdistys yleisten uittoetujen valvomista varten	1
Alex Halosen kustannusliike	alex halosen kustannusliike	1
A. Krook	krook	1
[Virolahden W. P. K.]	virolahden w p k	1
Helsingin suomalainen kirjakauppa-oy, jakaja	helsingin suomalainen kirjakauppa oy jakaja	1
Kotimainen teollisuuden edistämiskomitea	kotimainen teollisuuden edistämiskomitea	1
Administration, Åbo tryckeri och tidningsaktiebolag	administration åbo tryckeri tidningsaktiebolag	1
Kirjavälitys	kirjavälitys	1
[Muuruveden osuusmeijeri]	muuruveden osuusmeijeri	1
Kaarle Ala	kaarle ala	1
Ristin Voitto	ristin voitto	1
Akseli Kivialho oy	akseli kivialho oy	1
Pohjanmaan kirjateollisuus-oy	pohjanmaan kirjateollisuus oy	1
Diakonissalaitos	diakonissalaitos	1
'Vapaa Ajatus'	'vapaa ajatus'	1
[Helsingin kaupungin sähkölaitos]	helsingin kaupungin sähkölaitos	1
Suomen Meripelastusseura	suomen meripelastusseura	1
Sentraalikirjapaino	sentraalikirjapaino	1
Parikkalan osuuskauppa	parikkalan osuuskauppa	1
[Mouhijärven osuusmeijeri]	mouhijärven osuusmeijeri	1
Helsingin uusi kp	helsingin uusi kp	1
Kansan tahdon kirjakauppa, jakaja	kansan tahdon kirjakauppa jakaja	1
Oy. Valistus	oy valistus	1
Suom.-Luteer. kustannusliike	suom luteer kustannusliike	1
Kustannus-oy Sampo	kustannus oy sampo	1
Consulado Gral. de la Republica Argentina	consulado gral de la republica argentina	1
Rauman kirjapaino-oy	rauman kirjapaino oy	1
Karisto, jakaja	karisto jakaja	1
[Sos.-dem. puolue]	sos dem puolue	1
Kymiläisten osuuskauppa	kymiläisten osuuskauppa	1
Suomen Höyrylaiva-oy	suomen höyrylaiva oy	1
Uudenmaanläänin hevosjalostusliitto	uudenmaanläänin hevosjalostusliitto	1
Taiteellinen kustannusyhtymä: Lappalainen, Blomqvist, Malin	taiteellinen kustannusyhtymä lappalainen blomqvist malin	1
Tuberkulosin vatustamisyhdistys	tuberkulosin vatustamisyhdistys	1
V. ja U.-seura 'Veikot'	v u seura 'veikot'	1
Suomalainen kirjakauppa oy.	suomalainen kirjakauppa oy	1
Suomalainen 'Alku'-raittiusyhdistys	suomalainen 'alku' raittiusyhdistys	1
Sanomalehtiosuuskunta Ilkka	sanomalehtiosuuskunta ilkka	1
Société de Litérature Finnoise	société de litérature finnoise	1
K. A. Waaranen	k waaranen	1
Päivälehden K. Y.	päivälehden k y	1
[Maamiesten kauppa osakeyhtiö]	maamiesten kauppa osakeyhtiö	1
Eduskuntaryhmä	eduskuntaryhmä	1
Jalmar Lax	jalmar lax	1
[Maakauppiaitten osuusyhtiö]	maakauppiaitten osuusyhtiö	1
[Länsi-Uudenmaan kansanopisto]	länsi uudenmaan kansanopisto	1
Suomen hevosjalostusliitto	suomen hevosjalostusliitto	1
[Keravan työväenyhdistys]	keravan työväenyhdistys	1
G. W. Edlund'in kustannus-oy	w edlund'in kustannus oy	1
Tytty H. Lagerstedt	tytty h lagerstedt	1
Oy. Kirjapaino Sanan valta, jakaja	oy kirjapaino sanan valta jakaja	1
Sentr. kp	sentr kp	1
[Kalevalaseura]	kalevalaseura	1
Mercator kp	mercator kp	1
[Limingan kunta]	limingan kunta	1
[Naisasialiitto]	naisasialiitto	1
[Marttayhdistys]	marttayhdistys	1
Osuuskunta Kristillinen työkansa	osuuskunta kristillinen työkansa	1
Suomen nuorten kristillinen liitto	suomen nuorten kristillinen liitto	1
Osuuskunta Työkansa	osuuskunta työkansa	1
Suomen luth. evank.yhdistys	suomen luth evank yhdistys	1
[Suomen puutyöntekijäin liitto]	suomen puutyöntekijäin liitto	1
Raamatuntutkijain yhdistys	raamatuntutkijain yhdistys	1
[Porvoon työväenyhdistys]	porvoon työväenyhdistys	1
Kaarlo Saarnio	kaarlo saarnio	1
Yrjö Weilin & Kumpp. oy	yrjö weilin kumpp oy	1
Aalto-raittiusseura	aalto raittiusseura	1
Tampereen paperiteos oy	tampereen paperiteos oy	1
'Suomen laulu'	'suomen laulu'	1
S. P. Y:n Helsingin osaston julkaisema	p y n helsingin osaston julkaisema	1
Kustannusliike Erio	kustannusliike erio	1
Palovakuutus-oy	palovakuutus oy	1
[Oulun kaupungin ja maalaiskunnan säästöpankki Sampo]	oulun kaupungin maalaiskunnan säästöpankki sampo	1
Suomen Kuljetustyöntekijäin Liiton Helsingin Liikeapulaisosasto N:o 19	suomen kuljetustyöntekijäin liiton helsingin liikeapulaisosasto n o	1
Amerikan suomalainen lasten ja nuorison kirjallisuuden kustannusliike	amerikan suomalainen lasten nuorison kirjallisuuden kustannusliike	1
[Loimaan ja Pöytyän säästöpankki]	loimaan pöytyän säästöpankki	1
Helsingin Nuorten miesten kristillinen yhdistys	helsingin nuorten miesten kristillinen yhdistys	1
Matti Saarnisto, jakaja	matti saarnisto jakaja	1
S. V. U. L.	v u l	1
Statsrådets publikationsförråd	statsrådets publikationsförråd	1
Haminan suom. kp.	haminan suom kp	1
Suomen sos.-dem. nuorisoliiton toimikunta	suomen sos dem nuorisoliiton toimikunta	1
Naisjärjestöjen asettama komitea	naisjärjestöjen asettama komitea	1
Suomen sos.-dem. naisliittotoimikunta	suomen sos dem naisliittotoimikunta	1
Uudenmaanläänin Maanviljelysseura	uudenmaanläänin maanviljelysseura	1
Suomen luth. evenk.-yhdistys	suomen luth evenk yhdistys	1
kirjapaino Kipinä	kirjapaino kipinä	1
Kansanvalta	kansanvalta	1
Viipurin ev. luth. nuoriso-yhdistys	viipurin ev luth nuoriso yhdistys	1
Kotkan seurak. nuorisopiiri	kotkan seurak nuorisopiiri	1
Workers Socialist	workers socialist	1
[Laukaan kunta]	laukaan kunta	1
Teologinen lauantaiseura	teologinen lauantaiseura	1
[Kellokosken piirimielisairashoitola]	kellokosken piirimielisairashoitola	1
Minnesota Commission of Public Safety	minnesota commission public safety	1
[Lapinlahden kunta]	lapinlahden kunta	1
[Leppävirran sos.-dem. kunnallistoimikunta]	leppävirran sos dem kunnallistoimikunta	1
[Kotkan työväenasuntovaliokunta]	kotkan työväenasuntovaliokunta	1
[Kotkan liikeapulaisyhditys]	kotkan liikeapulaisyhditys	1
Lauri Mäkinen	lauri mäkinen	1
Satakuntalaisen Osakunnan kotiseutututkimuskomitea	satakuntalaisen osakunnan kotiseutututkimuskomitea	1
Elektrometallurgiska ab.	elektrometallurgiska ab	1
Suomen sukeltajain liitto	suomen sukeltajain liitto	1
A. Torwinen	torwinen	1
Oman kannan kp	oman kannan kp	1
[Peltosalmen maanviljelyskoulu]	peltosalmen maanviljelyskoulu	1
Suomalainen vakuutusoy Providentia	suomalainen vakuutusoy providentia	1
[Puumalan pitäjä]	puumalan pitäjä	1
[Helsingin nuorsuomalainen yhdistys]	helsingin nuorsuomalainen yhdistys	1
[S. V. R. konepajat]	v r konepajat	1
[Kytäjän osuuskauppa]	kytäjän osuuskauppa	1
[Keski-Pohjanmaan osuuskauppa]	keski pohjanmaan osuuskauppa	1
[Turun lähetysyhdistys]	turun lähetysyhdistys	1
Kyminlaakson sähkö	kyminlaakson sähkö	1
Juhani Koti	juhani koti	1
Societé finno-ougrienne	societé finno ougrienne	1
[Virtain Uurasten työväenyhdistys]	virtain uurasten työväenyhdistys	1
[Valkeakosken osuusmeijeri]	valkeakosken osuusmeijeri	1
Uus-uskonnollinen kustannusliike oy.	uus uskonnollinen kustannusliike oy	1
Suomen Lutherilainen Evankeliumi-Yhdistys	suomen lutherilainen evankeliumi yhdistys	1
Agronominen Yhdistys	agronominen yhdistys	1
A. E. Roni	e roni	1
Rakentajain kustannus	rakentajain kustannus	1
[Kurikan kunta]	kurikan kunta	1
A.-B. Hasse W. Tullberg	b hasse w tullberg	1
Työväen sanomal.	työväen sanomal	1
Suomen Kirjailijaliitto	suomen kirjailijaliitto	1
[Rovaniemen osuuskauppa]	rovaniemen osuuskauppa	1
Ilmarinen	ilmarinen	1
[Koito]	koito	1
Aurora Kock	aurora kock	1
[Kansanopiston kannattajayhdistys]	kansanopiston kannattajayhdistys	1
Helsingin uusi kirjapaino, jakaja	helsingin uusi kirjapaino jakaja	1
Lännen työväen ko-op. kustannus	lännen työväen ko op kustannus	1
Hämeen etel. vaalipiirin sos.-dem. piiritoimikunta	hämeen etel vaalipiirin sos dem piiritoimikunta	1
[Turun Riento]	turun riento	1
Ikaalisten kunta	ikaalisten kunta	1
Suomen kotiseutututkimuksen keskusvaliokunta	suomen kotiseutututkimuksen keskusvaliokunta	1
[Kiikalan kunta]	kiikalan kunta	1
Perä-Pohjolan ja Lapin kotiseutuyhdistys	perä pohjolan lapin kotiseutuyhdistys	1
Helsingin kirjapaino-osakeyhtiö	helsingin kirjapaino osakeyhtiö	1
Keski-Suomen-Saimaan-Kymin kanavoimisasiain keskustoimikunta	keski suomen saimaan kymin kanavoimisasiain keskustoimikunta	1
[Keski-Suomen hevosjalostusyhdistysten liitto]	keski suomen hevosjalostusyhdistysten liitto	1
[Keski-Pohjanmaan hevosjalostusliitto]	keski pohjanmaan hevosjalostusliitto	1
Keski-Hämeen rautatietoimikunta	keski hämeen rautatietoimikunta	1
[Uskelan seurakunta]	uskelan seurakunta	1
[Turun lastentyöhuone]	turun lastentyöhuone	1
[Suomen sosialidemokratinen sanomalehtimiesliitto]	suomen sosialidemokratinen sanomalehtimiesliitto	1
Suomen maalarintyönt. liitto	suomen maalarintyönt liitto	1
[Porin vilja- ja tavarapörssiosakeyhtiö]	porin vilja tavarapörssiosakeyhtiö	1
[Kauppaosuuskunta Jykevä]	kauppaosuuskunta jykevä	1
Yhdistyneet porvarilliset puolueet	yhdistyneet porvarilliset puolueet	1
Suomen lähetysseuran laestadiolaisen haaraosaston päätoimikunta	suomen lähetysseuran laestadiolaisen haaraosaston päätoimikunta	1
'Säde'	'säde'	1
Suomen NMKY ja NKY-liitto	suomen nmky nky liitto	1
[Sukevan T.Y.]	sukevan y	1
Suomen maakauppiasliitto	suomen maakauppiasliitto	1
Varkauden työväen säästöpankki	varkauden työväen säästöpankki	1
Etelä-Pohjanmaan suomalainen kotiseutuyhdistys	etelä pohjanmaan suomalainen kotiseutuyhdistys	1
Sos.-dem. kunnallistoimikunta	sos dem kunnallistoimikunta	1
Edlundin kustannus	edlundin kustannus	1
[Suomen kauppa- ja liiketyöntekijäin liitto]	suomen kauppa liiketyöntekijäin liitto	1
Suomen Maatalousseurojen Edustajisto	suomen maatalousseurojen edustajisto	1
Uudenkaupungin kunta	uudenkaupungin kunta	1
Suomen kansallisteatteri	suomen kansallisteatteri	1
Kristillisen työkansan äänestäjiä Karjalassa	kristillisen työkansan äänestäjiä karjalassa	1
Helsingin Valkonauha	helsingin valkonauha	1
Vammalan rukoushuoneyhdistys	vammalan rukoushuoneyhdistys	1
Suomen aistivialliskoulujen lehti	suomen aistivialliskoulujen lehti	1
Loimaan lähetysyhdistys	loimaan lähetysyhdistys	1
J. H. Rosenqwist	h rosenqwist	1
Eeli Jokinen	eeli jokinen	1
Suomalainen sos. kustannusyhtiö	suomalainen sos kustannusyhtiö	1
Amerikan suom. sos. kustannusyhtiöt	amerikan suom sos kustannusyhtiöt	1
Vaasa, Oy. Kp.	vaasa oy kp	1
Vaasan pipliaseura	vaasan pipliaseura	1
Etelä-Pohjanmaan maanviljelysseura	etelä pohjanmaan maanviljelysseura	1
